date,symbol,trade_type,entry_time,entry_price,exit_time,exit_price,pnl_percent,exit_reason
2024-01-24,BRITANNIA,buy,2024-01-24 10:45:00,5152.35,2024-01-24 11:25:00,5139.4691250000005,-0.25,Stop Loss Hit
2024-01-24,BRITANNIA,buy,2024-01-24 11:25:00,5125.95,2024-01-24 11:40:00,5113.135125,-0.25,Stop Loss Hit
2024-01-24,BRITANNIA,buy,2024-01-24 11:40:00,5116.6,2024-01-24 12:00:00,5103.808500000001,-0.25,Stop Loss Hit
2024-01-24,BRITANNIA,buy,2024-01-24 12:00:00,5108.85,2024-01-24 12:50:00,5096.077875000001,-0.25,Stop Loss Hit
2024-01-24,BRITANNIA,buy,2024-01-24 12:50:00,5095.5,2024-01-24 13:15:00,5082.7612500000005,-0.25,Stop Loss Hit
2024-01-24,BRITANNIA,buy,2024-01-24 13:15:00,5096.3,2024-01-24 13:30:00,5083.55925,-0.25,Stop Loss Hit
2024-01-24,BRITANNIA,buy,2024-01-24 13:30:00,5085.15,2024-01-24 13:50:00,5072.4371249999995,-0.25,Stop Loss Hit
2024-01-24,BRITANNIA,buy,2024-01-24 13:50:00,5070.15,2024-01-24 14:00:00,5095.500749999999,0.5,Target Hit
2024-01-24,BRITANNIA,buy,2024-01-24 14:00:00,5100.05,2024-01-24 14:30:00,5125.550249999999,0.5,Target Hit
2024-01-24,BRITANNIA,buy,2024-01-24 14:30:00,5125.25,2024-01-24 15:05:00,5150.876249999999,0.5,Target Hit
2024-01-24,BRITANNIA,buy,2024-01-24 15:05:00,5151.0,2024-01-24 15:15:00,5138.1225,-0.25,Stop Loss Hit
2024-01-24,BRITANNIA,buy,2024-01-24 15:15:00,5140.0,2024-01-24 15:20:00,5141.15,0.02,Time Exit (15:15)
2024-01-24,BRITANNIA,buy,2024-01-24 15:20:00,5141.15,2024-01-24 15:25:00,5128.297125,-0.25,Stop Loss Hit
2024-01-25,BRITANNIA,buy,2024-01-25 09:20:00,5191.25,2024-01-25 09:25:00,5217.206249999999,0.5,Target Hit
2024-01-25,BRITANNIA,buy,2024-01-25 09:25:00,5219.95,2024-01-25 09:30:00,5206.900125,-0.25,Stop Loss Hit
2024-01-25,BRITANNIA,buy,2024-01-25 09:30:00,5198.6,2024-01-25 09:55:00,5185.603500000001,-0.25,Stop Loss Hit
2024-01-25,BRITANNIA,buy,2024-01-25 09:55:00,5176.0,2024-01-25 10:55:00,5163.06,-0.25,Stop Loss Hit
2024-01-25,BRITANNIA,buy,2024-01-25 10:55:00,5154.35,2024-01-25 11:10:00,5141.464125,-0.25,Stop Loss Hit
2024-01-25,BRITANNIA,sell,2024-01-25 12:00:00,5120.05,2024-01-25 14:00:00,5132.850125,-0.25,Stop Loss Hit
2024-01-29,BRITANNIA,sell,2024-01-29 11:15:00,5145.95,2024-01-29 11:35:00,5158.814874999999,-0.25,Stop Loss Hit
2024-01-29,BRITANNIA,buy,2024-01-29 11:35:00,5190.85,2024-01-29 11:40:00,5177.872875000001,-0.25,Stop Loss Hit
2024-01-29,BRITANNIA,buy,2024-01-29 11:40:00,5172.9,2024-01-29 12:45:00,5159.96775,-0.25,Stop Loss Hit
2024-01-29,BRITANNIA,sell,2024-01-29 15:05:00,5139.0,2024-01-29 15:15:00,5151.8475,-0.25,Stop Loss Hit
2024-01-29,BRITANNIA,sell,2024-01-29 15:15:00,5144.05,2024-01-29 15:20:00,5136.5,0.15,Time Exit (15:15)
2024-01-29,BRITANNIA,sell,2024-01-29 15:20:00,5136.5,2024-01-29 15:25:00,5149.3412499999995,-0.25,Stop Loss Hit
2024-01-30,BRITANNIA,sell,2024-01-30 10:55:00,5140.0,2024-01-30 11:35:00,5152.849999999999,-0.25,Stop Loss Hit
2024-01-30,BRITANNIA,sell,2024-01-30 12:40:00,5139.75,2024-01-30 14:20:00,5114.0512499999995,0.5,Target Hit
2024-01-30,BRITANNIA,sell,2024-01-30 14:20:00,5116.3,2024-01-30 15:05:00,5090.7185,0.5,Target Hit
2024-01-30,BRITANNIA,sell,2024-01-30 15:05:00,5087.65,2024-01-30 15:15:00,5100.369124999999,-0.25,Stop Loss Hit
2024-01-30,BRITANNIA,sell,2024-01-30 15:15:00,5094.7,2024-01-30 15:20:00,5087.25,0.15,Time Exit (15:15)
2024-01-30,BRITANNIA,sell,2024-01-30 15:20:00,5087.25,2024-01-30 15:25:00,5099.968124999999,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,buy,2024-01-31 09:20:00,5098.7,2024-01-31 09:25:00,5085.9532500000005,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,buy,2024-01-31 09:30:00,5107.25,2024-01-31 10:25:00,5094.481875,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,buy,2024-01-31 10:25:00,5072.0,2024-01-31 10:40:00,5059.320000000001,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,sell,2024-01-31 10:40:00,5061.4,2024-01-31 11:20:00,5036.093,0.5,Target Hit
2024-01-31,BRITANNIA,sell,2024-01-31 11:20:00,5038.15,2024-01-31 11:30:00,5050.7453749999995,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,sell,2024-01-31 11:30:00,5058.3,2024-01-31 11:55:00,5070.94575,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,sell,2024-01-31 11:55:00,5082.1,2024-01-31 12:00:00,5094.80525,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,buy,2024-01-31 12:00:00,5100.4,2024-01-31 12:25:00,5087.649,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,buy,2024-01-31 12:25:00,5075.6,2024-01-31 12:40:00,5062.911000000001,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,sell,2024-01-31 12:40:00,5063.55,2024-01-31 13:20:00,5076.208875,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,sell,2024-01-31 13:20:00,5075.8,2024-01-31 14:10:00,5088.4895,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,buy,2024-01-31 14:10:00,5104.75,2024-01-31 14:25:00,5130.273749999999,0.5,Target Hit
2024-01-31,BRITANNIA,buy,2024-01-31 14:25:00,5131.85,2024-01-31 14:30:00,5119.020375000001,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,buy,2024-01-31 14:30:00,5105.4,2024-01-31 14:35:00,5130.926999999999,0.5,Target Hit
2024-01-31,BRITANNIA,buy,2024-01-31 14:35:00,5126.9,2024-01-31 14:40:00,5114.08275,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,buy,2024-01-31 14:40:00,5129.9,2024-01-31 14:45:00,5155.549499999999,0.5,Target Hit
2024-01-31,BRITANNIA,buy,2024-01-31 14:45:00,5154.3,2024-01-31 15:00:00,5180.0715,0.5,Target Hit
2024-01-31,BRITANNIA,buy,2024-01-31 15:00:00,5193.0,2024-01-31 15:05:00,5218.964999999999,0.5,Target Hit
2024-01-31,BRITANNIA,buy,2024-01-31 15:05:00,5205.0,2024-01-31 15:15:00,5191.9875,-0.25,Stop Loss Hit
2024-01-31,BRITANNIA,buy,2024-01-31 15:15:00,5195.35,2024-01-31 15:20:00,5198.0,0.05,Time Exit (15:15)
2024-01-31,BRITANNIA,buy,2024-01-31 15:20:00,5198.0,2024-01-31 15:25:00,5185.005,-0.25,Stop Loss Hit
2024-02-01,BRITANNIA,buy,2024-02-01 09:30:00,5193.5,2024-02-01 09:35:00,5180.516250000001,-0.25,Stop Loss Hit
2024-02-01,BRITANNIA,buy,2024-02-01 09:40:00,5186.15,2024-02-01 09:50:00,5173.184625,-0.25,Stop Loss Hit
2024-02-01,BRITANNIA,sell,2024-02-01 10:10:00,5153.35,2024-02-01 10:40:00,5166.233375,-0.25,Stop Loss Hit
2024-02-01,BRITANNIA,buy,2024-02-01 10:45:00,5189.05,2024-02-01 11:15:00,5176.077375000001,-0.25,Stop Loss Hit
2024-02-01,BRITANNIA,sell,2024-02-01 11:55:00,5143.15,2024-02-01 12:05:00,5156.007874999999,-0.25,Stop Loss Hit
2024-02-01,BRITANNIA,sell,2024-02-01 12:05:00,5153.75,2024-02-01 14:35:00,5127.98125,0.5,Target Hit
2024-02-01,BRITANNIA,sell,2024-02-01 14:35:00,5145.5,2024-02-01 15:05:00,5158.3637499999995,-0.25,Stop Loss Hit
2024-02-01,BRITANNIA,sell,2024-02-01 15:05:00,5158.35,2024-02-01 15:15:00,5154.7,0.07,Time Exit (15:15)
2024-02-01,BRITANNIA,sell,2024-02-01 15:15:00,5154.7,2024-02-01 15:20:00,5141.8,0.25,Time Exit (15:15)
2024-02-01,BRITANNIA,sell,2024-02-01 15:20:00,5141.8,2024-02-01 15:25:00,5144.0,-0.04,Time Exit (15:15)
2024-02-02,BRITANNIA,buy,2024-02-02 09:35:00,5168.4,2024-02-02 09:45:00,5194.241999999999,0.5,Target Hit
2024-02-02,BRITANNIA,buy,2024-02-02 09:45:00,5193.0,2024-02-02 10:10:00,5180.0175,-0.25,Stop Loss Hit
2024-02-02,BRITANNIA,buy,2024-02-02 10:10:00,5183.75,2024-02-02 10:20:00,5170.790625000001,-0.25,Stop Loss Hit
2024-02-02,BRITANNIA,buy,2024-02-02 10:20:00,5168.8,2024-02-02 10:30:00,5155.878000000001,-0.25,Stop Loss Hit
2024-02-02,BRITANNIA,buy,2024-02-02 10:30:00,5158.0,2024-02-02 12:30:00,5145.1050000000005,-0.25,Stop Loss Hit
2024-02-02,BRITANNIA,sell,2024-02-02 12:35:00,5140.5,2024-02-02 12:50:00,5153.35125,-0.25,Stop Loss Hit
2024-02-02,BRITANNIA,buy,2024-02-02 14:05:00,5170.4,2024-02-02 14:25:00,5157.474,-0.25,Stop Loss Hit
2024-02-05,BRITANNIA,buy,2024-02-05 09:20:00,5203.8,2024-02-05 09:25:00,5190.7905,-0.25,Stop Loss Hit
2024-02-05,BRITANNIA,sell,2024-02-05 10:25:00,5153.5,2024-02-05 11:25:00,5127.7325,0.5,Target Hit
2024-02-05,BRITANNIA,sell,2024-02-05 11:25:00,5129.0,2024-02-05 11:50:00,5103.355,0.5,Target Hit
2024-02-05,BRITANNIA,sell,2024-02-05 11:50:00,5084.85,2024-02-05 12:05:00,5097.562125,-0.25,Stop Loss Hit
2024-02-05,BRITANNIA,sell,2024-02-05 12:05:00,5122.85,2024-02-05 13:35:00,5135.657125,-0.25,Stop Loss Hit
2024-02-05,BRITANNIA,sell,2024-02-05 13:35:00,5137.35,2024-02-05 13:45:00,5150.193375,-0.25,Stop Loss Hit
2024-02-05,BRITANNIA,sell,2024-02-05 13:45:00,5137.6,2024-02-05 15:15:00,5111.912,0.5,Target Hit
2024-02-05,BRITANNIA,sell,2024-02-05 15:15:00,5115.85,2024-02-05 15:20:00,5112.25,0.07,Time Exit (15:15)
2024-02-05,BRITANNIA,sell,2024-02-05 15:20:00,5112.25,2024-02-05 15:25:00,5110.0,0.04,Time Exit (15:15)
2024-02-06,BRITANNIA,sell,2024-02-06 09:20:00,5087.45,2024-02-06 10:00:00,5100.168624999999,-0.25,Stop Loss Hit
2024-02-06,BRITANNIA,sell,2024-02-06 10:15:00,5061.6,2024-02-06 11:30:00,5074.254,-0.25,Stop Loss Hit
2024-02-06,BRITANNIA,sell,2024-02-06 11:30:00,5082.5,2024-02-06 11:45:00,5057.0875,0.5,Target Hit
2024-02-06,BRITANNIA,sell,2024-02-06 11:45:00,5060.05,2024-02-06 13:45:00,5034.74975,0.5,Target Hit
2024-02-06,BRITANNIA,sell,2024-02-06 13:45:00,5036.0,2024-02-06 14:35:00,5048.59,-0.25,Stop Loss Hit
2024-02-06,BRITANNIA,sell,2024-02-06 14:35:00,5045.45,2024-02-06 14:50:00,5020.22275,0.5,Target Hit
2024-02-06,BRITANNIA,sell,2024-02-06 14:50:00,5007.15,2024-02-06 15:00:00,5019.667874999999,-0.25,Stop Loss Hit
2024-02-06,BRITANNIA,sell,2024-02-06 15:00:00,5015.05,2024-02-06 15:15:00,4998.9,0.32,Time Exit (15:15)
2024-02-06,BRITANNIA,sell,2024-02-06 15:15:00,4998.9,2024-02-06 15:20:00,5003.65,-0.1,Time Exit (15:15)
2024-02-06,BRITANNIA,sell,2024-02-06 15:20:00,5003.65,2024-02-06 15:25:00,5016.159124999999,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,buy,2024-02-07 09:20:00,5104.0,2024-02-07 09:25:00,5091.240000000001,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 09:25:00,5022.0,2024-02-07 09:30:00,4996.89,0.5,Target Hit
2024-02-07,BRITANNIA,sell,2024-02-07 09:30:00,5003.6,2024-02-07 09:35:00,5016.109,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 09:35:00,5004.6,2024-02-07 09:40:00,4979.577,0.5,Target Hit
2024-02-07,BRITANNIA,sell,2024-02-07 09:40:00,4964.7,2024-02-07 09:45:00,4977.111749999999,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 09:45:00,4978.85,2024-02-07 09:55:00,4991.297125,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 09:55:00,4986.5,2024-02-07 10:20:00,4961.5675,0.5,Target Hit
2024-02-07,BRITANNIA,sell,2024-02-07 10:20:00,4948.2,2024-02-07 10:30:00,4960.5705,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 10:30:00,4976.15,2024-02-07 10:35:00,4988.590375,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 10:35:00,5038.0,2024-02-07 10:40:00,5050.594999999999,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 10:40:00,5065.9,2024-02-07 10:45:00,5078.56475,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 10:45:00,5089.3,2024-02-07 10:50:00,5063.8535,0.5,Target Hit
2024-02-07,BRITANNIA,sell,2024-02-07 10:50:00,5077.6,2024-02-07 10:55:00,5090.294,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 10:55:00,5105.95,2024-02-07 11:10:00,5080.42025,0.5,Target Hit
2024-02-07,BRITANNIA,sell,2024-02-07 11:10:00,5092.7,2024-02-07 11:20:00,5105.43175,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 11:20:00,5113.9,2024-02-07 11:25:00,5088.3305,0.5,Target Hit
2024-02-07,BRITANNIA,sell,2024-02-07 11:25:00,5055.05,2024-02-07 11:30:00,5067.687625,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 11:30:00,5078.25,2024-02-07 11:35:00,5090.945624999999,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 11:35:00,5091.65,2024-02-07 11:40:00,5104.3791249999995,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 11:40:00,5108.95,2024-02-07 11:55:00,5083.40525,0.5,Target Hit
2024-02-07,BRITANNIA,sell,2024-02-07 11:55:00,5076.25,2024-02-07 12:00:00,5088.940625,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 12:00:00,5092.95,2024-02-07 12:05:00,5105.682374999999,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 12:05:00,5113.4,2024-02-07 12:20:00,5126.183499999999,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 13:50:00,5088.2,2024-02-07 13:55:00,5100.920499999999,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 13:55:00,5103.0,2024-02-07 14:00:00,5115.7575,-0.25,Stop Loss Hit
2024-02-07,BRITANNIA,sell,2024-02-07 14:25:00,5092.2,2024-02-07 15:15:00,5066.739,0.5,Target Hit
2024-02-07,BRITANNIA,sell,2024-02-07 15:15:00,5073.4,2024-02-07 15:20:00,5079.4,-0.12,Time Exit (15:15)
2024-02-07,BRITANNIA,sell,2024-02-07 15:20:00,5079.4,2024-02-07 15:25:00,5092.098499999999,-0.25,Stop Loss Hit
2024-02-08,BRITANNIA,sell,2024-02-08 09:20:00,5050.95,2024-02-08 09:25:00,5063.577375,-0.25,Stop Loss Hit
2024-02-08,BRITANNIA,sell,2024-02-08 09:25:00,5055.9,2024-02-08 09:35:00,5030.6205,0.5,Target Hit
2024-02-08,BRITANNIA,sell,2024-02-08 09:35:00,5022.35,2024-02-08 09:45:00,4997.23825,0.5,Target Hit
2024-02-08,BRITANNIA,sell,2024-02-08 09:45:00,5000.9,2024-02-08 10:05:00,5013.402249999999,-0.25,Stop Loss Hit
2024-02-08,BRITANNIA,sell,2024-02-08 10:05:00,4985.05,2024-02-08 10:40:00,4960.12475,0.5,Target Hit
2024-02-08,BRITANNIA,sell,2024-02-08 10:40:00,4963.35,2024-02-08 10:45:00,4975.758375,-0.25,Stop Loss Hit
2024-02-08,BRITANNIA,sell,2024-02-08 10:45:00,4965.7,2024-02-08 11:00:00,4940.8715,0.5,Target Hit
2024-02-08,BRITANNIA,sell,2024-02-08 11:00:00,4938.0,2024-02-08 11:30:00,4913.31,0.5,Target Hit
2024-02-08,BRITANNIA,sell,2024-02-08 11:30:00,4903.85,2024-02-08 11:35:00,4916.109625,-0.25,Stop Loss Hit
2024-02-08,BRITANNIA,sell,2024-02-08 11:35:00,4912.5,2024-02-08 12:05:00,4887.9375,0.5,Target Hit
2024-02-08,BRITANNIA,sell,2024-02-08 12:05:00,4897.0,2024-02-08 12:10:00,4909.242499999999,-0.25,Stop Loss Hit
2024-02-08,BRITANNIA,sell,2024-02-08 12:10:00,4909.5,2024-02-08 13:35:00,4884.9525,0.5,Target Hit
2024-02-08,BRITANNIA,sell,2024-02-08 13:35:00,4887.05,2024-02-08 13:45:00,4899.2676249999995,-0.25,Stop Loss Hit
2024-02-08,BRITANNIA,sell,2024-02-08 13:45:00,4900.0,2024-02-08 14:05:00,4875.5,0.5,Target Hit
2024-02-08,BRITANNIA,sell,2024-02-08 14:05:00,4860.05,2024-02-08 14:30:00,4835.74975,0.5,Target Hit
2024-02-08,BRITANNIA,sell,2024-02-08 14:30:00,4840.05,2024-02-08 14:40:00,4852.150125,-0.25,Stop Loss Hit
2024-02-08,BRITANNIA,sell,2024-02-08 14:40:00,4852.5,2024-02-08 15:15:00,4864.631249999999,-0.25,Stop Loss Hit
2024-02-08,BRITANNIA,sell,2024-02-08 15:15:00,4861.8,2024-02-08 15:20:00,4873.9545,-0.25,Stop Loss Hit
2024-02-08,BRITANNIA,sell,2024-02-08 15:20:00,4887.5,2024-02-08 15:25:00,4899.71875,-0.25,Stop Loss Hit
2024-02-09,BRITANNIA,sell,2024-02-09 09:20:00,4919.25,2024-02-09 09:30:00,4894.65375,0.5,Target Hit
2024-02-09,BRITANNIA,buy,2024-02-09 12:10:00,4958.8,2024-02-09 12:20:00,4946.403,-0.25,Stop Loss Hit
2024-02-09,BRITANNIA,buy,2024-02-09 13:45:00,4954.05,2024-02-09 15:15:00,4972.55,0.37,Time Exit (15:15)
2024-02-09,BRITANNIA,buy,2024-02-09 15:15:00,4972.55,2024-02-09 15:20:00,4969.0,-0.07,Time Exit (15:15)
2024-02-09,BRITANNIA,buy,2024-02-09 15:20:00,4969.0,2024-02-09 15:25:00,4967.0,-0.04,Time Exit (15:15)
2024-02-12,BRITANNIA,buy,2024-02-12 09:35:00,4974.55,2024-02-12 09:55:00,4962.113625000001,-0.25,Stop Loss Hit
2024-02-12,BRITANNIA,buy,2024-02-12 12:30:00,4970.75,2024-02-12 13:35:00,4995.603749999999,0.5,Target Hit
2024-02-12,BRITANNIA,buy,2024-02-12 13:35:00,4980.75,2024-02-12 15:00:00,4968.298125,-0.25,Stop Loss Hit
2024-02-12,BRITANNIA,buy,2024-02-12 15:00:00,4972.4,2024-02-12 15:15:00,4964.65,-0.16,Time Exit (15:15)
2024-02-12,BRITANNIA,buy,2024-02-12 15:15:00,4964.65,2024-02-12 15:20:00,4969.0,0.09,Time Exit (15:15)
2024-02-13,BRITANNIA,buy,2024-02-13 09:55:00,4990.95,2024-02-13 10:10:00,5015.90475,0.5,Target Hit
2024-02-13,BRITANNIA,buy,2024-02-13 10:10:00,5020.45,2024-02-13 10:30:00,5007.898875,-0.25,Stop Loss Hit
2024-02-13,BRITANNIA,buy,2024-02-13 10:30:00,5011.15,2024-02-13 11:55:00,5036.205749999999,0.5,Target Hit
2024-02-13,BRITANNIA,buy,2024-02-13 11:55:00,5050.0,2024-02-13 12:00:00,5037.375,-0.25,Stop Loss Hit
2024-02-13,BRITANNIA,buy,2024-02-13 12:00:00,5035.25,2024-02-13 12:40:00,5022.661875000001,-0.25,Stop Loss Hit
2024-02-13,BRITANNIA,buy,2024-02-13 12:40:00,5017.7,2024-02-13 12:45:00,5005.15575,-0.25,Stop Loss Hit
2024-02-13,BRITANNIA,buy,2024-02-13 12:45:00,4992.7,2024-02-13 13:40:00,4980.21825,-0.25,Stop Loss Hit
2024-02-13,BRITANNIA,buy,2024-02-13 15:15:00,4993.15,2024-02-13 15:20:00,4980.667125,-0.25,Stop Loss Hit
2024-02-13,BRITANNIA,buy,2024-02-13 15:20:00,4975.0,2024-02-13 15:25:00,4975.0,0.0,Time Exit (15:15)
2024-02-14,BRITANNIA,buy,2024-02-14 09:40:00,5003.55,2024-02-14 09:45:00,4991.041125000001,-0.25,Stop Loss Hit
2024-02-14,BRITANNIA,buy,2024-02-14 09:45:00,4985.95,2024-02-14 10:00:00,4973.485125,-0.25,Stop Loss Hit
2024-02-14,BRITANNIA,sell,2024-02-14 12:00:00,4957.2,2024-02-14 14:30:00,4969.593,-0.25,Stop Loss Hit
2024-02-14,BRITANNIA,buy,2024-02-14 14:55:00,4990.0,2024-02-14 15:00:00,5014.95,0.5,Target Hit
2024-02-14,BRITANNIA,buy,2024-02-14 15:00:00,5015.75,2024-02-14 15:10:00,5003.210625000001,-0.25,Stop Loss Hit
2024-02-14,BRITANNIA,buy,2024-02-14 15:10:00,5002.9,2024-02-14 15:15:00,5017.65,0.29,Time Exit (15:15)
2024-02-14,BRITANNIA,buy,2024-02-14 15:15:00,5017.65,2024-02-14 15:20:00,5021.0,0.07,Time Exit (15:15)
2024-02-14,BRITANNIA,buy,2024-02-14 15:20:00,5021.0,2024-02-14 15:25:00,5010.0,-0.22,Time Exit (15:15)
2024-02-15,BRITANNIA,sell,2024-02-15 09:20:00,5004.2,2024-02-15 10:35:00,4979.179,0.5,Target Hit
2024-02-15,BRITANNIA,sell,2024-02-15 10:35:00,4980.0,2024-02-15 11:30:00,4955.1,0.5,Target Hit
2024-02-15,BRITANNIA,sell,2024-02-15 11:30:00,4953.0,2024-02-15 15:15:00,4952.1,0.02,Time Exit (15:15)
2024-02-15,BRITANNIA,sell,2024-02-15 15:15:00,4952.1,2024-02-15 15:20:00,4950.8,0.03,Time Exit (15:15)
2024-02-15,BRITANNIA,sell,2024-02-15 15:20:00,4950.8,2024-02-15 15:25:00,4945.0,0.12,Time Exit (15:15)
2024-02-16,BRITANNIA,sell,2024-02-16 09:20:00,4955.25,2024-02-16 10:10:00,4930.47375,0.5,Target Hit
2024-02-16,BRITANNIA,sell,2024-02-16 10:10:00,4927.9,2024-02-16 11:10:00,4940.219749999999,-0.25,Stop Loss Hit
2024-02-16,BRITANNIA,sell,2024-02-16 11:10:00,4935.0,2024-02-16 11:15:00,4947.3375,-0.25,Stop Loss Hit
2024-02-16,BRITANNIA,sell,2024-02-16 11:15:00,4947.9,2024-02-16 12:00:00,4923.1605,0.5,Target Hit
2024-02-16,BRITANNIA,sell,2024-02-16 12:00:00,4920.9,2024-02-16 13:15:00,4896.295499999999,0.5,Target Hit
2024-02-16,BRITANNIA,sell,2024-02-16 13:15:00,4895.75,2024-02-16 13:45:00,4907.989375,-0.25,Stop Loss Hit
2024-02-16,BRITANNIA,sell,2024-02-16 13:45:00,4907.85,2024-02-16 15:15:00,4917.0,-0.19,Time Exit (15:15)
2024-02-16,BRITANNIA,sell,2024-02-16 15:15:00,4917.0,2024-02-16 15:20:00,4916.95,0.0,Time Exit (15:15)
2024-02-16,BRITANNIA,sell,2024-02-16 15:20:00,4916.95,2024-02-16 15:25:00,4922.0,-0.1,Time Exit (15:15)
2024-02-19,BRITANNIA,sell,2024-02-19 09:20:00,4906.9,2024-02-19 09:35:00,4919.1672499999995,-0.25,Stop Loss Hit
2024-02-19,BRITANNIA,sell,2024-02-19 09:35:00,4926.05,2024-02-19 09:55:00,4901.41975,0.5,Target Hit
2024-02-19,BRITANNIA,sell,2024-02-19 09:55:00,4902.3,2024-02-19 12:15:00,4914.5557499999995,-0.25,Stop Loss Hit
2024-02-19,BRITANNIA,sell,2024-02-19 12:15:00,4910.15,2024-02-19 12:40:00,4922.425375,-0.25,Stop Loss Hit
2024-02-19,BRITANNIA,sell,2024-02-19 12:40:00,4927.35,2024-02-19 15:15:00,4928.15,-0.02,Time Exit (15:15)
2024-02-19,BRITANNIA,sell,2024-02-19 15:15:00,4928.15,2024-02-19 15:20:00,4934.3,-0.12,Time Exit (15:15)
2024-02-20,BRITANNIA,sell,2024-02-20 09:45:00,4905.0,2024-02-20 11:10:00,4880.475,0.5,Target Hit
2024-02-20,BRITANNIA,sell,2024-02-20 11:10:00,4884.4,2024-02-20 11:55:00,4896.610999999999,-0.25,Stop Loss Hit
2024-02-20,BRITANNIA,sell,2024-02-20 11:55:00,4896.45,2024-02-20 13:05:00,4908.691124999999,-0.25,Stop Loss Hit
2024-02-20,BRITANNIA,sell,2024-02-20 13:05:00,4906.4,2024-02-20 13:25:00,4918.665999999999,-0.25,Stop Loss Hit
2024-02-20,BRITANNIA,sell,2024-02-20 13:25:00,4920.0,2024-02-20 14:00:00,4895.4,0.5,Target Hit
2024-02-20,BRITANNIA,sell,2024-02-20 14:00:00,4898.7,2024-02-20 14:40:00,4910.946749999999,-0.25,Stop Loss Hit
2024-02-20,BRITANNIA,sell,2024-02-20 14:40:00,4908.55,2024-02-20 15:05:00,4920.8213749999995,-0.25,Stop Loss Hit
2024-02-21,BRITANNIA,sell,2024-02-21 09:20:00,4899.5,2024-02-21 09:35:00,4911.74875,-0.25,Stop Loss Hit
2024-02-21,BRITANNIA,buy,2024-02-21 11:45:00,4932.55,2024-02-21 12:15:00,4957.21275,0.5,Target Hit
2024-02-21,BRITANNIA,buy,2024-02-21 12:15:00,4955.75,2024-02-21 12:45:00,4980.5287499999995,0.5,Target Hit
2024-02-21,BRITANNIA,buy,2024-02-21 12:45:00,4984.0,2024-02-21 13:30:00,4971.54,-0.25,Stop Loss Hit
2024-02-21,BRITANNIA,buy,2024-02-21 13:30:00,4967.65,2024-02-21 14:00:00,4955.230875,-0.25,Stop Loss Hit
2024-02-21,BRITANNIA,buy,2024-02-21 14:00:00,4948.1,2024-02-21 14:20:00,4935.72975,-0.25,Stop Loss Hit
2024-02-21,BRITANNIA,buy,2024-02-21 14:20:00,4930.55,2024-02-21 14:40:00,4918.2236250000005,-0.25,Stop Loss Hit
2024-02-22,BRITANNIA,sell,2024-02-22 09:35:00,4890.9,2024-02-22 09:40:00,4903.12725,-0.25,Stop Loss Hit
2024-02-22,BRITANNIA,sell,2024-02-22 09:40:00,4905.85,2024-02-22 09:45:00,4918.114625,-0.25,Stop Loss Hit
2024-02-22,BRITANNIA,sell,2024-02-22 09:55:00,4885.15,2024-02-22 10:05:00,4860.724249999999,0.5,Target Hit
2024-02-22,BRITANNIA,sell,2024-02-22 10:05:00,4871.55,2024-02-22 10:10:00,4883.728875,-0.25,Stop Loss Hit
2024-02-22,BRITANNIA,sell,2024-02-22 10:10:00,4882.65,2024-02-22 11:50:00,4894.856624999999,-0.25,Stop Loss Hit
